1,28,12,0
1,6,12,0,2
1,23,4,20,31,3
2,28,12,0,2,10,1
2,6,30,27,7,32,22,5
2,23,34,20,26,3
3,28,6,30,27,7,32,22,5
3,6,30,27,7,32,22,5
3,23,25,8,2
4,28,6,30,27,7,32,22,5
4,6,30,27,7,16,0,2
4,23,8,2
5,28,6,30,27,7,16,32,0,2
5,6,30,27,7,16,5
5,23,20,4
6,28,7,16,5
6,6,30,9,27,7,16,5
6,23,8,34,3
7,28,-2,
7,6,-2,
7,23,8,34,3
8,28,-2,
8,6,-2,
8,23,2
9,28,-2,
9,6,-2,
9,23,2
10,28,-2,
10,6,-2,
10,23,22,2
11,28,-2,
11,6,-2,
11,23,22,2
12,28,-2,
12,6,-2,
12,23,1
13,28,-2,
13,6,-2,
13,23,1
14,28,-2,
14,6,-2,
14,23,1
15,28,-2,
15,6,-2,
15,23,22,32,2
16,28,-2,
16,6,-2,
16,23,1,2
17,28,-2,
17,6,-2,
17,23,22,32,1,2,0
18,28,-2,
18,6,-2,
18,23,-2,
19,28,-2,
19,6,-2,
19,23,-2,
20,28,-2,
20,6,-2,
20,23,-2,
21,28,-2,
21,6,-2,
21,23,-2,
22,28,-2,
22,6,-2,
22,23,-2,
23,28,-2,
23,6,-2,
23,23,-2,
24,28,-2,
24,6,-2,
24,23,-2,
25,28,-2,
25,6,-2,
25,23,-2,
26,28,-2,
26,6,-2,
26,23,-2,
27,28,-2,
27,6,-2,
27,23,-2,
28,28,-2,
28,6,-2,
28,23,-2,
29,28,-2,
29,6,-2,
29,23,-2,
30,28,-2,
30,6,-2,
30,23,-2,
